customer_id,offer_taken_date,gender,age,branch_name,branch_rank,valid_upto,bill_amount,offer_usage_count,discount_amount,area_of_branch,customer_comment,food_rating,serving_rating,category,tip_amount,offer_taken,sentiment_score,sentiment
CUST0356,2025-01-26,Unknown,60.0,Branch_8,8,2025-04-26,3000,2,600.0,Dilsukhnagar,Very useful offer!!!,3.0,3.0,Veg,20,Yes,0.76171875,Positive
CUST0357,,F,25.0,Branch_2,2,,12000,0,0.0,Gachibowli,Average experience,3.0,4.0,Veg,20,No,-0.15,Negative
CUST0358,,F,30.0,Branch_2,2,,1200,0,0.0,Gachibowli,,4.0,3.0,Non-Veg,1000,No,0.0,Neutral
CUST0359,,F,18.0,Branch_9,9,,12000,0,0.0,Uppal,Average experience,3.0,5.0,Non-Veg,10,No,-0.15,Negative
CUST0360,2025-01-12,F,30.0,Branch_1,1,2025-04-12,12000,1,2400.0,Madhapur,Not much benefit,1.0,3.0,Non-Veg,10,Yes,-0.1,Negative
CUST0361,,Unknown,18.0,Branch_9,9,,600,0,0.0,Uppal,Loved it ,1.0,2.0,Veg,50,No,0.7,Positive
CUST0362,,Unknown,60.0,Branch_10,10,,300,0,0.0,Mehdipatnam,Worth the price??,3.0,3.0,Non-Veg,0,No,0.3,Positive
CUST0363,,F,30.0,Branch_1,1,,50,0,0.0,Madhapur,average,2.0,3.0,Veg,300,No,-0.15,Negative
CUST0364,2025-01-18,Unknown,25.0,Branch_1,1,2025-04-18,900,10,180.0,Madhapur,Loved it ,2.0,5.0,Veg,10,Yes,0.7,Positive
CUST0365,,Unknown,30.0,Branch_5,5,,1200,0,0.0,Ameerpet,average,3.0,4.0,Veg,10,No,-0.15,Negative
CUST0366,,Unknown,18.0,Branch_9,9,,600,0,0.0,Uppal,Very useful offer!!!,5.0,3.0,Veg,100,No,0.76171875,Positive
CUST0367,,Unknown,18.0,Branch_2,2,,600,0,0.0,Gachibowli,Offer okay,3.0,3.0,Veg,1000,No,0.5,Positive
CUST0368,,F,25.0,Branch_5,5,,600,0,0.0,Ameerpet,Did not use offer,2.0,1.0,Non-Veg,50,No,0.0,Neutral
CUST0369,,Unknown,45.0,Branch_1,1,,3000,0,0.0,Madhapur,Average experience,4.0,4.0,Non-Veg,300,No,-0.15,Negative
CUST0370,2025-02-07,F,30.0,Branch_6,6,2025-05-08,1200,10,240.0,Secunderabad,,3.0,3.0,Non-Veg,20,Yes,0.0,Neutral
CUST0371,2025-02-23,Unknown,25.0,Branch_2,2,2025-05-24,1200,10,240.0,Gachibowli,good????,3.0,3.0,Non-Veg,1000,Yes,0.7,Positive
CUST0372,2025-03-02,Unknown,30.0,Branch_4,4,2025-05-31,600,10,120.0,Kukatpally,good????,3.0,4.0,Veg,20,Yes,0.7,Positive
CUST0373,,M,30.0,Branch_8,8,,1200,0,0.0,Dilsukhnagar,Very useful offer!!!,3.0,5.0,Non-Veg,100,No,0.76171875,Positive
CUST0374,2025-01-31,Unknown,30.0,Branch_7,7,2025-05-01,1200,1,240.0,LB Nagar,Very useful offer!!!,2.0,2.0,Veg,20,Yes,0.76171875,Positive
CUST0375,,Unknown,25.0,Branch_3,3,,1200,0,0.0,Hitech City,Too crowded!!!,1.0,4.0,Veg,300,No,0.0,Neutral
CUST0376,2025-01-21,F,25.0,Branch_4,4,2025-04-21,50,10,10.0,Kukatpally,Not much benefit,1.0,2.0,Non-Veg,50,Yes,-0.1,Negative
CUST0377,,Unknown,30.0,Branch_8,8,,900,0,0.0,Dilsukhnagar,Very useful offer!!!,5.0,2.0,Non-Veg,20,No,0.76171875,Positive
CUST0378,2025-02-27,M,30.0,Branch_4,4,2025-05-28,12000,2,2400.0,Kukatpally,Loved it ,3.0,2.0,Veg,300,Yes,0.7,Positive
CUST0379,,Unknown,45.0,Branch_2,2,,600,0,0.0,Gachibowli,Worth the price??,1.0,1.0,Veg,20,No,0.3,Positive
CUST0380,,Unknown,30.0,Branch_10,10,,3000,0,0.0,Mehdipatnam,,3.0,2.0,Veg,50,No,0.0,Neutral
CUST0381,,Unknown,30.0,Branch_3,3,,12000,0,0.0,Hitech City,,2.0,3.0,Veg,10,No,0.0,Neutral
CUST0382,2025-02-07,Unknown,45.0,Branch_1,1,2025-05-08,300,5,60.0,Madhapur,Too crowded!!!,5.0,5.0,Veg,100,Yes,0.0,Neutral
CUST0383,2025-02-12,M,30.0,Branch_1,1,2025-05-13,3000,0,600.0,Madhapur,Not much benefit,4.0,1.0,Non-Veg,20,Yes,-0.1,Negative
CUST0384,,M,45.0,Branch_4,4,,3000,0,0.0,Kukatpally,Crowded but good,3.0,1.0,Non-Veg,100,No,0.7,Positive
CUST0385,,Unknown,18.0,Branch_3,3,,1200,0,0.0,Hitech City,Did not use offer,3.0,5.0,Veg,20,No,0.0,Neutral
CUST0386,2025-02-20,Unknown,30.0,Branch_4,4,2025-05-21,900,0,180.0,Kukatpally,Offer okay,3.0,4.0,Veg,10,Yes,0.5,Positive
CUST0387,2025-02-05,Unknown,30.0,Branch_8,8,2025-05-06,300,3,60.0,Dilsukhnagar,Very useful offer!!!,1.0,3.0,Veg,0,Yes,0.76171875,Positive
CUST0388,,M,18.0,Branch_9,9,,300,0,0.0,Uppal,,3.0,3.0,Veg,50,No,0.0,Neutral
CUST0389,,M,25.0,Branch_1,1,,600,0,0.0,Madhapur,average,1.0,3.0,Veg,1000,No,-0.15,Negative
CUST0390,,M,30.0,Branch_2,2,,900,0,0.0,Gachibowli,Very useful offer!!!,2.0,3.0,Non-Veg,10,No,0.76171875,Positive
CUST0391,,Unknown,18.0,Branch_10,10,,600,0,0.0,Mehdipatnam,Offer okay,3.0,2.0,Veg,50,No,0.5,Positive
CUST0392,,Unknown,30.0,Branch_7,7,,900,0,0.0,LB Nagar,Loved it ,2.0,1.0,Veg,300,No,0.7,Positive
CUST0393,2025-03-02,Unknown,30.0,Branch_10,10,2025-05-31,300,15,60.0,Mehdipatnam,Worth the price??,5.0,4.0,Veg,100,Yes,0.3,Positive
CUST0394,2025-02-25,Unknown,30.0,Branch_3,3,2025-05-26,12000,10,2400.0,Hitech City,good savings,4.0,4.0,Veg,0,Yes,0.7,Positive
CUST0395,,F,60.0,Branch_1,1,,3000,0,0.0,Madhapur,Did not use offer,5.0,3.0,Non-Veg,100,No,0.0,Neutral
CUST0396,2025-01-28,Unknown,25.0,Branch_6,6,2025-04-28,3000,10,600.0,Secunderabad,average,5.0,5.0,Veg,0,Yes,-0.15,Negative
CUST0397,2025-02-02,M,30.0,Branch_3,3,2025-05-03,900,15,180.0,Hitech City,Offer okay,2.0,3.0,Veg,0,Yes,0.5,Positive
CUST0398,2025-02-05,M,30.0,Branch_4,4,2025-05-06,900,10,180.0,Kukatpally,Not much benefit,5.0,4.0,Veg,1000,Yes,-0.1,Negative
CUST0399,,Unknown,30.0,Branch_2,2,,900,0,0.0,Gachibowli,good savings,4.0,4.0,Veg,100,No,0.7,Positive
CUST0400,2025-02-22,Unknown,30.0,Branch_10,10,2025-05-23,12000,0,2400.0,Mehdipatnam,Loved it ,3.0,4.0,Veg,20,Yes,0.7,Positive
CUST0401,2025-02-22,Unknown,60.0,Branch_9,9,2025-05-23,12000,1,2400.0,Uppal,good????,4.0,1.0,Veg,1000,Yes,0.7,Positive
CUST0402,2025-01-01,Unknown,18.0,Branch_5,5,2025-04-01,600,2,120.0,Ameerpet,Very useful offer!!!,2.0,4.0,Veg,1000,Yes,0.76171875,Positive
CUST0403,,F,30.0,Branch_10,10,,50,0,0.0,Mehdipatnam,good savings,4.0,2.0,Non-Veg,1000,No,0.7,Positive
CUST0404,2025-02-15,M,30.0,Branch_1,1,2025-05-16,50,2,10.0,Madhapur,Not much benefit,3.0,5.0,Non-Veg,10,Yes,-0.1,Negative
CUST0405,,Unknown,30.0,Branch_1,1,,50,0,0.0,Madhapur,,5.0,2.0,Non-Veg,100,No,0.0,Neutral
CUST0406,2025-02-16,Unknown,30.0,Branch_10,10,2025-05-17,300,15,60.0,Mehdipatnam,Crowded but good,5.0,3.0,Veg,20,Yes,0.7,Positive
CUST0407,,F,25.0,Branch_8,8,,600,0,0.0,Dilsukhnagar,Crowded but good,5.0,3.0,Non-Veg,100,No,0.7,Positive
CUST0408,,Unknown,30.0,Branch_9,9,,12000,0,0.0,Uppal,,2.0,5.0,Non-Veg,20,No,0.0,Neutral
CUST0409,,Unknown,18.0,Branch_3,3,,3000,0,0.0,Hitech City,Too crowded!!!,3.0,5.0,Non-Veg,100,No,0.0,Neutral
CUST0410,,Unknown,30.0,Branch_9,9,,3000,0,0.0,Uppal,Too crowded!!!,1.0,5.0,Veg,0,No,0.0,Neutral
CUST0411,,F,45.0,Branch_1,1,,300,0,0.0,Madhapur,Too crowded!!!,2.0,3.0,Non-Veg,20,No,0.0,Neutral
CUST0412,2025-02-23,M,60.0,Branch_4,4,2025-05-24,3000,0,600.0,Kukatpally,average,4.0,1.0,Non-Veg,1000,Yes,-0.15,Negative
CUST0413,2025-02-17,Unknown,30.0,Branch_9,9,2025-05-18,1200,10,240.0,Uppal,,4.0,4.0,Non-Veg,1000,Yes,0.0,Neutral
CUST0414,,Unknown,30.0,Branch_1,1,,1200,0,0.0,Madhapur,Not worth it :(,4.0,2.0,Non-Veg,300,No,-0.45,Negative
CUST0415,,F,30.0,Branch_9,9,,12000,0,0.0,Uppal,Average experience,4.0,2.0,Non-Veg,0,No,-0.15,Negative
CUST0416,2025-01-12,Unknown,45.0,Branch_1,1,2025-04-12,1200,10,240.0,Madhapur,Did not use offer,3.0,2.0,Veg,100,Yes,0.0,Neutral
CUST0417,,F,30.0,Branch_8,8,,50,0,0.0,Dilsukhnagar,Worth the price??,3.0,5.0,Veg,1000,No,0.3,Positive
CUST0418,,Unknown,18.0,Branch_9,9,,900,0,0.0,Uppal,Too crowded!!!,3.0,3.0,Non-Veg,10,No,0.0,Neutral
CUST0419,2025-02-03,Unknown,18.0,Branch_7,7,2025-05-04,12000,0,2400.0,LB Nagar,Offer okay,2.0,2.0,Non-Veg,20,Yes,0.5,Positive
CUST0420,,Unknown,30.0,Branch_4,4,,600,0,0.0,Kukatpally,good savings,3.0,3.0,Non-Veg,10,No,0.7,Positive
CUST0421,2025-01-03,Unknown,45.0,Branch_2,2,2025-04-03,600,10,120.0,Gachibowli,Did not use offer,3.0,3.0,Veg,100,Yes,0.0,Neutral
CUST0422,,Unknown,30.0,Branch_8,8,,1200,0,0.0,Dilsukhnagar,Average experience,3.0,2.0,Veg,100,No,-0.15,Negative
CUST0423,2025-03-02,M,18.0,Branch_9,9,2025-05-31,300,0,60.0,Uppal,,3.0,3.0,Veg,1000,Yes,0.0,Neutral
CUST0424,,Unknown,18.0,Branch_4,4,,12000,0,0.0,Kukatpally,good????,3.0,2.0,Veg,50,No,0.7,Positive
CUST0425,,M,25.0,Branch_2,2,,50,0,0.0,Gachibowli,Too crowded!!!,3.0,5.0,Veg,100,No,0.0,Neutral
CUST0426,2025-02-28,Unknown,60.0,Branch_7,7,2025-05-29,900,2,180.0,LB Nagar,Very useful offer!!!,4.0,3.0,Veg,100,Yes,0.76171875,Positive
CUST0427,2025-02-11,M,18.0,Branch_10,10,2025-05-12,1200,10,100.0,Mehdipatnam,Offer okay,5.0,1.0,Veg,1000,Yes,0.5,Positive
CUST0428,,Unknown,30.0,Branch_5,5,,1200,0,0.0,Ameerpet,Crowded but good,3.0,1.0,Non-Veg,10,No,0.7,Positive
CUST0429,2025-01-09,Unknown,25.0,Branch_9,9,2025-04-09,900,10,180.0,Uppal,Average experience,3.0,3.0,Non-Veg,20,Yes,-0.15,Negative
CUST0430,2025-02-05,M,30.0,Branch_1,1,2025-05-06,1200,15,240.0,Madhapur,Did not use offer,5.0,1.0,Veg,10,Yes,0.0,Neutral
CUST0431,,F,25.0,Branch_9,9,,300,0,0.0,Uppal,Worth the price??,2.0,5.0,Veg,10,No,0.3,Positive
CUST0432,2025-01-12,Unknown,18.0,Branch_1,1,2025-04-12,12000,10,2400.0,Madhapur,Average experience,3.0,1.0,Veg,0,Yes,-0.15,Negative
CUST0433,2025-02-16,F,30.0,Branch_6,6,2025-05-17,900,5,180.0,Secunderabad,good savings,3.0,5.0,Veg,10,Yes,0.7,Positive
CUST0434,,Unknown,25.0,Branch_6,6,,900,0,0.0,Secunderabad,Not worth it :(,5.0,3.0,Veg,50,No,-0.45,Negative
CUST0435,2025-01-01,Unknown,60.0,Branch_7,7,2025-04-01,300,2,60.0,LB Nagar,Worth the price??,3.0,3.0,Veg,50,Yes,0.3,Positive
CUST0436,,Unknown,18.0,Branch_5,5,,900,0,0.0,Ameerpet,Worth the price??,3.0,5.0,Veg,1000,No,0.3,Positive
CUST0437,,F,45.0,Branch_9,9,,12000,0,0.0,Uppal,good????,3.0,1.0,Non-Veg,0,No,0.7,Positive
CUST0438,2025-02-24,Unknown,30.0,Branch_10,10,2025-05-25,3000,5,100.0,Mehdipatnam,,1.0,5.0,Veg,100,Yes,0.0,Neutral
CUST0439,,Unknown,30.0,Branch_6,6,,3000,0,0.0,Secunderabad,,5.0,3.0,Veg,10,No,0.0,Neutral
CUST0440,,Unknown,60.0,Branch_2,2,,1200,0,0.0,Gachibowli,Did not use offer,1.0,3.0,Veg,1000,No,0.0,Neutral
CUST0441,2025-02-18,F,30.0,Branch_3,3,2025-05-19,300,5,60.0,Hitech City,Offer okay,1.0,2.0,Non-Veg,10,Yes,0.5,Positive
CUST0442,2025-01-17,Unknown,30.0,Branch_9,9,2025-04-17,300,2,0.0,Uppal,Not much benefit,4.0,1.0,Veg,300,Yes,-0.1,Negative
CUST0443,,Unknown,45.0,Branch_9,9,,50,0,0.0,Uppal,Not worth it :(,5.0,5.0,Veg,50,No,-0.45,Negative
CUST0444,,Unknown,30.0,Branch_2,2,,600,0,0.0,Gachibowli,,2.0,5.0,Non-Veg,20,No,0.0,Neutral
CUST0445,,M,25.0,Branch_10,10,,900,0,0.0,Mehdipatnam,Not much benefit,2.0,2.0,Veg,100,No,-0.1,Negative
CUST0446,,F,60.0,Branch_3,3,,300,0,0.0,Hitech City,Not worth it :(,3.0,1.0,Non-Veg,10,No,-0.45,Negative
CUST0447,,Unknown,30.0,Branch_2,2,,12000,0,0.0,Gachibowli,Not much benefit,2.0,5.0,Veg,300,No,-0.1,Negative
CUST0448,,F,25.0,Branch_1,1,,50,0,0.0,Madhapur,Worth the price??,3.0,5.0,Veg,100,No,0.3,Positive
CUST0449,2025-01-04,Unknown,30.0,Branch_9,9,2025-04-04,600,1,120.0,Uppal,,3.0,3.0,Non-Veg,1000,Yes,0.0,Neutral
CUST0450,,Unknown,30.0,Branch_8,8,,50,0,0.0,Dilsukhnagar,Worth the price??,2.0,4.0,Non-Veg,10,No,0.3,Positive
CUST0451,2025-02-09,Unknown,18.0,Branch_6,6,2025-05-10,1200,10,240.0,Secunderabad,,4.0,4.0,Veg,0,Yes,0.0,Neutral
CUST0452,2025-01-13,F,18.0,Branch_7,7,2025-04-13,12000,5,2400.0,LB Nagar,Worth the price??,4.0,5.0,Non-Veg,0,Yes,0.3,Positive
CUST0453,2025-01-06,M,30.0,Branch_10,10,2025-04-06,3000,3,600.0,Mehdipatnam,Did not use offer,4.0,3.0,Veg,300,Yes,0.0,Neutral
CUST0454,,Unknown,18.0,Branch_7,7,,300,0,0.0,LB Nagar,Crowded but good,2.0,3.0,Non-Veg,1000,No,0.7,Positive
CUST0455,2025-02-28,Unknown,45.0,Branch_9,9,2025-05-29,50,15,10.0,Uppal,,1.0,3.0,Non-Veg,1000,Yes,0.0,Neutral
CUST0456,2025-02-06,F,60.0,Branch_7,7,2025-05-07,50,5,10.0,LB Nagar,Crowded but good,3.0,1.0,Veg,50,Yes,0.7,Positive
CUST0457,,Unknown,45.0,Branch_7,7,,600,0,0.0,LB Nagar,Loved it ,4.0,2.0,Non-Veg,100,No,0.7,Positive
CUST0458,,Unknown,45.0,Branch_9,9,,300,0,0.0,Uppal,Average experience,5.0,3.0,Non-Veg,50,No,-0.15,Negative
CUST0459,2025-02-24,Unknown,25.0,Branch_4,4,2025-05-25,3000,15,600.0,Kukatpally,good savings,2.0,5.0,Non-Veg,1000,Yes,0.7,Positive
CUST0460,,M,25.0,Branch_10,10,,12000,0,0.0,Mehdipatnam,Crowded but good,3.0,1.0,Veg,1000,No,0.7,Positive
CUST0461,2025-01-31,Unknown,18.0,Branch_4,4,2025-05-01,900,5,50.0,Kukatpally,Not worth it :(,1.0,3.0,Non-Veg,50,Yes,-0.45,Negative
CUST0462,,F,30.0,Branch_1,1,,3000,0,0.0,Madhapur,Not much benefit,1.0,2.0,Non-Veg,1000,No,-0.1,Negative
CUST0463,,F,25.0,Branch_10,10,,300,0,0.0,Mehdipatnam,Loved it ,1.0,3.0,Veg,300,No,0.7,Positive
CUST0464,2025-01-11,Unknown,30.0,Branch_6,6,2025-04-11,600,0,120.0,Secunderabad,Not worth it :(,2.0,5.0,Veg,300,Yes,-0.45,Negative
CUST0465,2025-02-28,Unknown,60.0,Branch_9,9,2025-05-29,1200,0,240.0,Uppal,average,3.0,2.0,Non-Veg,10,Yes,-0.15,Negative
CUST0466,,Unknown,25.0,Branch_1,1,,900,0,0.0,Madhapur,Crowded but good,5.0,1.0,Non-Veg,0,No,0.7,Positive
CUST0467,,Unknown,45.0,Branch_9,9,,600,0,0.0,Uppal,good????,4.0,4.0,Non-Veg,50,No,0.7,Positive
CUST0468,2025-02-18,M,30.0,Branch_8,8,2025-05-19,12000,2,2400.0,Dilsukhnagar,good savings,3.0,1.0,Non-Veg,300,Yes,0.7,Positive
CUST0469,2025-02-13,Unknown,30.0,Branch_7,7,2025-05-14,300,10,60.0,LB Nagar,good????,3.0,2.0,Veg,0,Yes,0.7,Positive
CUST0470,,M,25.0,Branch_6,6,,3000,0,0.0,Secunderabad,Not much benefit,3.0,3.0,Veg,100,No,-0.1,Negative
CUST0471,,Unknown,30.0,Branch_4,4,,300,0,0.0,Kukatpally,,3.0,2.0,Veg,10,No,0.0,Neutral
CUST0472,2025-01-13,F,18.0,Branch_6,6,2025-04-13,300,15,60.0,Secunderabad,good savings,1.0,3.0,Non-Veg,50,Yes,0.7,Positive
CUST0473,2025-02-18,Unknown,60.0,Branch_8,8,2025-05-19,1200,15,240.0,Dilsukhnagar,Not much benefit,5.0,3.0,Non-Veg,10,Yes,-0.1,Negative
CUST0474,,F,30.0,Branch_10,10,,900,0,0.0,Mehdipatnam,Did not use offer,4.0,4.0,Non-Veg,0,No,0.0,Neutral
CUST0475,,Unknown,18.0,Branch_3,3,,900,0,0.0,Hitech City,good????,5.0,4.0,Veg,300,No,0.7,Positive
CUST0476,2025-01-01,Unknown,60.0,Branch_2,2,2025-04-01,300,10,60.0,Gachibowli,Not worth it :(,3.0,2.0,Non-Veg,20,Yes,-0.45,Negative
CUST0477,2025-01-18,Unknown,30.0,Branch_3,3,2025-04-18,1200,3,240.0,Hitech City,,4.0,3.0,Veg,20,Yes,0.0,Neutral
CUST0478,,F,30.0,Branch_3,3,,600,0,0.0,Hitech City,average,1.0,3.0,Veg,1000,No,-0.15,Negative
CUST0479,2025-02-05,F,30.0,Branch_3,3,2025-05-06,12000,3,2400.0,Hitech City,Too crowded!!!,1.0,2.0,Non-Veg,50,Yes,0.0,Neutral
CUST0480,2025-02-27,Unknown,45.0,Branch_6,6,2025-05-28,3000,15,600.0,Secunderabad,Average experience,5.0,5.0,Veg,50,Yes,-0.15,Negative
CUST0481,2025-02-14,Unknown,18.0,Branch_5,5,2025-05-15,50,1,10.0,Ameerpet,Not much benefit,3.0,3.0,Veg,20,Yes,-0.1,Negative
CUST0482,,Unknown,30.0,Branch_5,5,,1200,0,0.0,Ameerpet,Crowded but good,1.0,3.0,Non-Veg,100,No,0.7,Positive
CUST0483,2025-02-06,Unknown,60.0,Branch_3,3,2025-05-07,3000,5,600.0,Hitech City,Offer okay,3.0,5.0,Non-Veg,1000,Yes,0.5,Positive
CUST0484,,Unknown,30.0,Branch_10,10,,50,0,0.0,Mehdipatnam,Loved it ,2.0,2.0,Non-Veg,1000,No,0.7,Positive
CUST0485,,Unknown,18.0,Branch_10,10,,900,0,0.0,Mehdipatnam,good savings,2.0,3.0,Veg,20,No,0.7,Positive
CUST0486,,Unknown,45.0,Branch_5,5,,3000,0,0.0,Ameerpet,,4.0,3.0,Non-Veg,100,No,0.0,Neutral
CUST0487,,M,25.0,Branch_3,3,,900,0,0.0,Hitech City,good????,2.0,3.0,Veg,300,No,0.7,Positive
CUST0488,2025-01-14,Unknown,30.0,Branch_2,2,2025-04-14,900,1,180.0,Gachibowli,Very useful offer!!!,4.0,5.0,Veg,0,Yes,0.76171875,Positive
CUST0489,,Unknown,45.0,Branch_2,2,,1200,0,0.0,Gachibowli,,2.0,3.0,Veg,50,No,0.0,Neutral
CUST0490,2025-01-09,Unknown,60.0,Branch_1,1,2025-04-09,12000,5,2400.0,Madhapur,average,4.0,4.0,Non-Veg,20,Yes,-0.15,Negative
CUST0491,,F,30.0,Branch_9,9,,300,0,0.0,Uppal,Loved it ,3.0,3.0,Non-Veg,50,No,0.7,Positive
CUST0492,,F,18.0,Branch_9,9,,600,0,0.0,Uppal,Not much benefit,3.0,3.0,Non-Veg,20,No,-0.1,Negative
CUST0493,2025-01-20,Unknown,45.0,Branch_3,3,2025-04-20,50,0,10.0,Hitech City,Not much benefit,5.0,1.0,Non-Veg,50,Yes,-0.1,Negative
CUST0494,,Unknown,30.0,Branch_7,7,,600,0,0.0,LB Nagar,Too crowded!!!,1.0,5.0,Veg,10,No,0.0,Neutral
CUST0495,,F,25.0,Branch_7,7,,1200,0,0.0,LB Nagar,good????,3.0,3.0,Non-Veg,1000,No,0.7,Positive
CUST0496,,Unknown,30.0,Branch_2,2,,300,0,0.0,Gachibowli,Did not use offer,5.0,3.0,Non-Veg,20,No,0.0,Neutral
CUST0497,,Unknown,30.0,Branch_9,9,,3000,0,0.0,Uppal,,1.0,2.0,Veg,20,No,0.0,Neutral
CUST0498,2025-02-10,Unknown,30.0,Branch_10,10,2025-05-11,1200,3,240.0,Mehdipatnam,Offer okay,1.0,2.0,Veg,100,Yes,0.5,Positive
CUST0499,2025-01-12,M,30.0,Branch_8,8,2025-04-12,600,0,120.0,Dilsukhnagar,good savings,2.0,1.0,Non-Veg,10,Yes,0.7,Positive
CUST0500,,Unknown,30.0,Branch_8,8,,900,0,0.0,Dilsukhnagar,good????,1.0,3.0,Veg,1000,No,0.7,Positive
